CRATER_ID,lat,lon,diam_km,source,match_dist_km,flagged_low_confidence_match,original_area,original_degree,corrected_area,corrected_degree,final_area,final_degree,reviewed,agrees,flag_bad_match,note
07-1-197813,-50.6655,14.643,1.0141,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-197830,-50.6492,14.3855,1.09538,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-197838,-50.8812,14.6891,1.00604,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-197861,-50.8409,13.7202,1.00655,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-197866,-50.8466,13.0831,1.08955,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-197877,-50.7722,13.0165,1.00667,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-197881,-50.7172,13.4868,1.15069,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-197882,-50.6894,13.6282,1.04341,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-197884,-50.6019,13.1524,1.10384,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-197887,-50.3734,13.296,1.15635,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-197969,-50.1317,13.6354,1.14427,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-197973,-50.5235,13.5098,1.13574,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-198906,-51.1403,12.9053,1.13164,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-198928,-51.1005,12.9911,1.1435,manual_labels,0.0,False,highland,r-fr,,,highland,r-fr,True,True,False,
07-1-198929,-51.0599,13.0031,1.15208,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
07-1-198933,-50.9165,12.8997,1.10345,manual_labels,0.0,False,highland,r-fr,highland,v-dr,highland,v-dr,True,False,False,
07-1-198937,-50.857,13.1798,1.01332,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-199037,-51.2951,13.8215,1.1271,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-199042,-51.1415,13.9519,1.10475,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-199060,-51.4363,14.1167,1.13119,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-199075,-50.9449,14.8427,1.16368,manual_labels,0.0,False,highland,r-fr,highland,v-dr,highland,v-dr,True,False,False,
07-1-199076,-50.9205,14.8088,1.10239,manual_labels,0.0,False,highland,r-fr,highland,v-dr,highland,v-dr,True,False,False,
07-1-199096,-51.3251,14.9065,1.2236,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-199098,-51.3174,14.8186,1.01293,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-206143,-52.9396,10.145,1.12824,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-206198,-53.0959,9.19404,1.08531,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-206961,-53.2265,9.1328,1.08379,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
07-1-206968,-53.3238,9.14798,1.03819,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-206969,-53.369,9.08332,1.1498,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-206971,-53.3706,9.18454,1.20848,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-207013,-53.874,10.3147,1.00279,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-207025,-53.1759,10.4488,1.08478,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-207031,-53.3986,10.3963,1.09787,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
07-1-207033,-53.3188,10.3815,1.06411,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-207074,-53.4907,9.03303,1.06751,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-207253,-53.4549,13.2081,1.08895,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-207254,-53.4114,13.2353,1.02802,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-213691,-54.2969,12.6631,1.05828,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-213699,-54.4636,12.3163,1.01392,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-1-213749,-54.4605,12.5839,1.14072,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-213828,-54.6397,12.127,1.06511,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-1-213831,-54.5747,12.178,1.01144,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
07-2-003281,-46.7264,20.1475,1.07781,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
07-2-003443,-51.2619,13.0458,1.05833,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-003756,0.314193,130.357,1.06441,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
08-1-003757,0.247408,130.39,1.02565,manual_labels,0.0,False,highland,r-fr,highland,r-dr,highland,r-dr,True,False,False,
08-1-003819,0.999764,130.681,1.19228,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-003873,0.903287,130.444,1.45458,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-003878,0.685761,130.374,1.27222,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-003879,0.655928,130.386,1.1186,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-003880,0.763204,130.45,1.15768,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-008419,1.27593,130.689,1.07774,manual_labels,0.0,False,highland,r-fr,highland,v-dr,highland,v-dr,True,False,False,
08-1-024900,6.61853,104.538,1.08416,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-026540,6.85164,104.576,1.27351,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-036486,9.44029,125.623,1.43832,manual_labels,0.0,False,highland,v-fr,highland,v-fr,highland,v-fr,True,False,True,
08-1-036488,9.39477,125.643,1.01412,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-036493,9.57162,125.661,1.42221,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-036494,9.6479,125.641,1.54042,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-036526,9.74546,125.735,1.2405,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-036531,9.96431,125.744,1.09283,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-036539,9.97417,125.673,1.34295,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-036540,9.93752,125.664,1.286,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-036541,9.91558,125.679,1.09315,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-036544,9.78289,125.617,1.0361,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-036553,10.0746,125.763,1.22063,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-068630,18.5288,121.168,1.62667,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-068645,18.608,121.215,1.44368,manual_labels,0.0,False,highland,v-fr,highland,v-dr,highland,v-dr,True,False,False,there is a very fresh crater right next to it
08-1-068646,18.6415,121.187,1.32567,manual_labels,0.0,False,highland,v-fr,highland,v-dr,highland,v-dr,True,False,True,
08-1-075340,19.5601,121.889,1.05721,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-075377,19.294,121.806,1.55892,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-075395,19.5272,121.81,1.52232,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-075401,19.1472,121.615,1.21668,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-075402,19.1049,121.644,1.42079,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-075414,18.9518,121.486,1.46712,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-075415,18.9882,121.446,1.14519,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-083324,21.9507,152.19,1.55441,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-083338,21.7485,152.162,1.02087,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
08-1-083339,21.7805,152.168,1.16058,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-083341,21.8312,152.203,1.54536,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-083342,21.8801,152.222,1.30033,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-083344,21.9852,152.236,1.59239,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-083348,21.9539,152.447,1.35236,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-083352,22.0028,152.387,1.3104,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-083353,22.0513,152.397,1.34963,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-083386,21.5888,151.816,1.27465,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-083387,21.5639,151.784,1.26634,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-083396,21.3332,151.785,1.25524,manual_labels,0.0,False,highland,v-fr,highland,r-dr,highland,r-dr,True,False,True,
08-1-090506,22.3879,152.743,1.44358,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-090509,22.3153,152.774,1.24134,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-090510,22.2481,152.755,1.57715,manual_labels,0.0,False,highland,r-fr,highland,r-dr,highland,r-dr,True,False,False,
08-1-118909,29.8954,134.449,1.23523,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-124496,30.7431,134.775,1.47279,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-124498,30.6651,134.71,1.17731,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
08-1-124500,30.6564,134.656,1.28325,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-124509,30.1269,134.743,1.2909,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-124512,29.9838,134.546,1.49858,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-124518,29.884,134.303,1.27763,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-124522,30.1843,134.737,1.73089,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-124525,30.4628,134.651,1.02952,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
08-1-124531,30.3561,134.303,1.13851,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
08-1-124544,30.3342,134.975,1.58808,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-124555,30.421,134.331,1.01874,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-128923,32.0559,131.067,1.67491,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
08-1-128925,31.9673,131.104,1.43825,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-129270,30.8389,134.999,1.83893,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-133009,32.0388,131.2,1.42239,manual_labels,0.0,False,highland,r-fr,highland,v-dr,highland,v-dr,True,False,True,
08-1-133011,31.9772,131.212,1.07024,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-133020,32.126,131.302,1.13736,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
08-1-133039,32.094,131.215,1.07689,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-133093,32.7443,132.298,1.05255,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-140594,34.7385,136.904,1.00131,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-140596,34.7384,136.807,1.40177,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-140621,34.5252,136.455,1.04059,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-140623,34.4957,136.518,1.08864,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-140625,34.416,136.485,1.06219,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-140668,35.2941,137.814,1.60982,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-140669,35.2497,137.747,1.08198,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-144396,35.5558,138.2,1.27236,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-144398,35.458,138.222,1.52175,manual_labels,0.0,False,highland,r-dr,,,highland,r-dr,True,True,False,
08-1-144399,35.4805,138.149,1.46905,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-144433,35.4341,138.146,1.11326,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-144438,35.341,137.841,1.20024,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-167105,41.1915,157.592,1.10899,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-167124,41.6175,158.592,1.19193,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-167133,41.6738,158.728,1.1253,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-167134,41.7358,158.966,1.27805,manual_labels,0.0,False,highland,v-fr,highland,v-dr,highland,v-dr,True,False,True,
08-1-167146,41.3647,158.563,1.10009,manual_labels,0.0,False,highland,r-fr,highland,r-dr,highland,r-dr,True,False,False,
08-1-167153,41.2255,158.54,1.00332,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-167162,41.2882,158.643,1.00485,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-167200,41.4885,158.906,1.14132,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-169415,41.9366,160.251,1.58632,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-169420,41.8816,160.156,1.29945,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-169424,41.9818,160.337,1.1873,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-169538,42.1564,159.859,1.12668,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
08-1-169544,41.7996,159.713,1.69762,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
08-1-169559,41.7494,159.754,1.87145,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-005813,-0.969474,156.647,1.37285,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-005821,-0.541469,156.529,1.33022,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-005834,-0.0606446,156.524,1.10635,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-005838,-0.232734,156.537,1.25205,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
09-1-005845,-0.373428,156.698,1.50036,manual_labels,0.0,False,highland,r-fr,,,highland,r-fr,True,True,False,
09-1-005867,-0.301318,156.557,1.21354,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-005875,-0.884265,156.679,1.25005,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-005962,-0.473574,156.675,1.04403,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-006196,-0.11314,160.207,1.03399,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-006205,-0.191968,160.243,1.1526,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-006219,-0.464196,160.2,1.3755,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-006273,-0.936542,160.183,1.23477,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-006317,-0.384496,160.203,1.30778,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-009831,-1.87179,141.607,1.00852,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-009835,-1.766,141.623,1.0467,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-009860,-1.99269,141.719,1.08623,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-009862,-2.12363,141.599,1.47838,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-009864,-2.17272,141.719,1.41938,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-009865,-2.18039,141.679,1.10895,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-009869,-1.95396,141.731,1.31835,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-009901,-2.16979,141.391,1.24756,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
09-1-009925,-2.26928,141.59,1.01171,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-015067,-2.4578,141.374,1.35615,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-015069,-2.40213,141.342,1.3174,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-015076,-2.34662,141.354,1.09746,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,True,
09-1-015119,-2.41007,141.702,1.29399,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-015122,-2.30507,141.703,1.21041,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-054948,-13.9896,123.278,1.36304,manual_labels,0.0,False,highland,r-dr,highland,v-dr,highland,v-dr,True,False,False,
09-1-111394,-28.87,114.809,1.07871,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
09-1-111395,-28.7996,114.859,1.05046,manual_labels,0.0,False,highland,v-dr,,,highland,v-dr,True,True,False,
